payment_id,amount,payment_method,failure_reason,previous_successful_payments,previous_failed_payments,retry_count,customer_success_rate,hour_of_payment,customer_tenure_days,recovery_action,recovered,recovered_amount
PAY_04378,12659,Net Banking,User Abandoned,11,1,0,0.846,12,281,Reminder,1,12659
PAY_04379,1925,UPI,Technical Error,4,7,2,0.333,14,355,Reminder,0,0
PAY_04380,14513,Wallet,User Abandoned,12,2,2,0.8,8,130,UPI Link,1,14513
PAY_04381,3280,UPI,Network Error,9,2,0,0.75,7,1026,UPI Link,1,3280
PAY_04382,10588,Net Banking,Card Declined,12,4,2,0.706,8,358,UPI Link,0,0
PAY_04383,6020,Net Banking,Bank Timeout,10,2,0,0.769,18,1236,Retry,0,0
PAY_04384,7184,UPI,Network Error,5,8,0,0.357,15,1093,Retry,0,0
PAY_04385,3244,Wallet,Insufficient Funds,8,1,0,0.8,15,1327,UPI Link,1,3244
PAY_04386,5157,UPI,Technical Error,10,1,0,0.833,14,1035,Reminder,1,5157
PAY_04387,7467,Net Banking,Technical Error,14,1,0,0.875,14,105,Retry,1,7467
PAY_04388,3187,Wallet,Insufficient Funds,10,3,1,0.714,14,1335,Retry,1,3187
PAY_04389,7585,Net Banking,Card Declined,5,3,0,0.556,13,958,UPI Link,0,0
PAY_04390,4361,Wallet,Bank Timeout,11,1,1,0.846,17,138,Retry,1,4361
PAY_04391,2721,Net Banking,User Abandoned,8,1,0,0.8,16,764,UPI Link,1,2721
PAY_04392,3710,UPI,Insufficient Funds,4,6,0,0.364,14,974,Retry,1,3710
PAY_04393,3192,Card,Network Error,6,0,0,0.857,0,1059,Retry,1,3192
PAY_04394,2873,UPI,User Abandoned,10,5,1,0.625,20,1152,Reminder,0,0
PAY_04395,8681,Net Banking,Bank Timeout,6,1,0,0.75,13,878,Retry,0,0
PAY_04396,1148,UPI,Bank Timeout,6,0,2,0.857,7,910,Reminder,1,1148
PAY_04397,5514,Wallet,Network Error,4,1,1,0.667,7,433,Retry,1,5514
PAY_04398,1031,Wallet,User Abandoned,14,3,1,0.778,21,433,Reminder,1,1031
PAY_04399,2895,Wallet,Card Declined,14,4,2,0.737,3,1123,Retry,1,2895
PAY_04400,7349,Card,User Abandoned,7,2,0,0.7,13,841,UPI Link,1,7349
PAY_04401,2292,Wallet,Network Error,9,3,2,0.692,8,167,UPI Link,0,0
PAY_04402,1695,Wallet,Network Error,8,5,2,0.571,16,883,Reminder,0,0
PAY_04403,2717,Net Banking,User Abandoned,6,3,1,0.6,1,794,Reminder,1,2717
PAY_04404,6175,Card,Network Error,5,2,1,0.625,6,624,Retry,1,6175
PAY_04405,46095,Card,User Abandoned,11,2,1,0.786,22,1266,UPI Link,1,46095
PAY_04406,2452,Wallet,Card Declined,8,5,0,0.571,23,645,Reminder,1,2452
PAY_04407,16350,Net Banking,Insufficient Funds,3,1,2,0.6,20,620,UPI Link,0,0
PAY_04408,3719,Card,Insufficient Funds,10,1,2,0.833,14,121,Reminder,0,0
PAY_04409,1981,Wallet,User Abandoned,11,3,0,0.733,17,823,UPI Link,1,1981
PAY_04410,1477,Wallet,Insufficient Funds,5,3,1,0.556,12,422,Reminder,1,1477
PAY_04411,3874,UPI,Insufficient Funds,5,0,1,0.833,5,1184,Retry,1,3874
PAY_04412,1873,UPI,Card Declined,6,3,0,0.6,18,1191,UPI Link,1,1873
PAY_04413,3166,UPI,User Abandoned,5,1,1,0.714,17,328,Reminder,1,3166
PAY_04414,4670,Card,Card Declined,11,4,2,0.688,10,418,Reminder,1,4670
PAY_04415,4929,Card,Card Declined,5,3,0,0.556,14,13,UPI Link,1,4929
PAY_04416,2317,Net Banking,Network Error,4,1,0,0.667,5,830,Retry,0,0
PAY_04417,6833,Card,Insufficient Funds,12,3,0,0.75,22,1425,UPI Link,1,6833
PAY_04418,7479,Card,Insufficient Funds,9,2,2,0.75,7,670,Reminder,1,7479
PAY_04419,393,UPI,Insufficient Funds,9,4,0,0.643,11,1159,UPI Link,1,393
PAY_04420,2431,Wallet,Card Declined,11,1,0,0.846,12,1227,UPI Link,1,2431
PAY_04421,9009,Net Banking,Network Error,6,0,1,0.857,6,5,Retry,1,9009
PAY_04422,1828,Card,Technical Error,11,2,0,0.786,17,1050,UPI Link,0,0
PAY_04423,1672,Net Banking,User Abandoned,6,1,0,0.75,1,1429,Reminder,1,1672
PAY_04424,652,UPI,Card Declined,10,0,2,0.909,17,229,UPI Link,0,0
PAY_04425,1841,UPI,Card Declined,4,3,2,0.5,12,1313,UPI Link,1,1841
PAY_04426,5358,Card,User Abandoned,7,3,0,0.636,10,1322,Reminder,1,5358
PAY_04427,4359,UPI,Insufficient Funds,8,3,1,0.667,20,518,Retry,1,4359
PAY_04428,23417,Card,User Abandoned,5,1,1,0.714,2,673,Reminder,1,23417
PAY_04429,5278,Wallet,Insufficient Funds,6,3,0,0.6,15,112,Retry,0,0
PAY_04430,1905,Card,Card Declined,7,0,2,0.875,9,88,UPI Link,0,0
PAY_04431,8274,UPI,Bank Timeout,4,5,0,0.4,16,1289,Retry,1,8274
PAY_04432,3744,UPI,Card Declined,9,2,0,0.75,12,308,UPI Link,1,3744
PAY_04433,8262,Wallet,Network Error,7,0,0,0.875,20,607,UPI Link,1,8262
PAY_04434,9625,Net Banking,Insufficient Funds,7,0,2,0.875,0,938,Reminder,1,9625
PAY_04435,9720,Net Banking,Network Error,10,0,0,0.909,20,1325,Retry,1,9720
PAY_04436,5969,Net Banking,Insufficient Funds,9,1,0,0.818,13,1106,Reminder,1,5969
PAY_04437,2311,UPI,User Abandoned,4,2,1,0.571,12,226,Reminder,0,0
PAY_04438,4925,Wallet,Card Declined,7,4,1,0.583,4,32,UPI Link,0,0
PAY_04439,356,Card,Insufficient Funds,10,2,0,0.769,19,246,UPI Link,1,356
PAY_04440,6455,Card,Card Declined,11,3,0,0.733,21,542,UPI Link,1,6455
PAY_04441,1413,Card,Technical Error,7,2,1,0.7,12,1291,Retry,0,0
PAY_04442,2496,Net Banking,Technical Error,4,2,1,0.571,21,993,UPI Link,0,0
PAY_04443,3582,UPI,Bank Timeout,8,1,0,0.8,23,605,UPI Link,0,0
PAY_04444,3092,Card,Technical Error,6,5,0,0.5,21,766,Retry,1,3092
PAY_04445,4472,UPI,Network Error,8,4,0,0.615,4,457,Retry,1,4472
PAY_04446,2494,Card,Insufficient Funds,13,1,0,0.867,17,546,UPI Link,0,0
PAY_04447,7592,Wallet,User Abandoned,13,1,0,0.867,7,1250,Reminder,1,7592
PAY_04448,16832,Wallet,Insufficient Funds,6,2,0,0.667,9,497,Reminder,0,0
PAY_04449,7932,Card,User Abandoned,5,3,0,0.556,1,721,Reminder,1,7932
PAY_04450,1557,Wallet,Technical Error,8,4,1,0.615,2,1434,Retry,0,0
PAY_04451,6143,Wallet,Technical Error,8,2,0,0.727,21,34,Reminder,1,6143
PAY_04452,4642,Wallet,User Abandoned,15,3,0,0.789,16,1120,Reminder,1,4642
PAY_04453,4443,Net Banking,User Abandoned,4,0,1,0.8,14,1021,Reminder,1,4443
PAY_04454,13694,Net Banking,Technical Error,8,1,2,0.8,12,842,Reminder,0,0
PAY_04455,5035,Card,Bank Timeout,6,0,0,0.857,13,79,Retry,1,5035
PAY_04456,14227,Wallet,Network Error,6,1,1,0.75,16,836,Retry,1,14227
PAY_04457,5012,UPI,Bank Timeout,6,0,0,0.857,18,636,Retry,1,5012
PAY_04458,599,Wallet,User Abandoned,8,1,0,0.8,4,104,Retry,1,599
PAY_04459,5660,Card,Network Error,3,0,1,0.75,12,378,Retry,1,5660
PAY_04460,644,Wallet,Network Error,5,1,1,0.714,4,23,Retry,0,0
PAY_04461,1389,Wallet,Insufficient Funds,4,4,1,0.444,18,1195,Reminder,1,1389
PAY_04462,14075,Card,Technical Error,6,2,1,0.667,19,1209,Reminder,0,0
PAY_04463,1141,Card,Network Error,10,1,2,0.833,19,1123,Reminder,0,0
PAY_04464,816,Net Banking,Network Error,10,2,2,0.769,15,819,UPI Link,1,816
PAY_04465,5495,Wallet,User Abandoned,9,3,1,0.692,14,1252,Reminder,1,5495
PAY_04466,1072,Wallet,Insufficient Funds,6,2,0,0.667,3,506,Reminder,1,1072
PAY_04467,7535,Card,Insufficient Funds,7,0,1,0.875,8,1246,UPI Link,0,0
PAY_04468,6789,UPI,Technical Error,9,5,0,0.6,19,1082,UPI Link,0,0
PAY_04469,1399,UPI,Bank Timeout,6,3,0,0.6,12,21,Retry,0,0
PAY_04470,5509,UPI,Technical Error,10,1,0,0.833,1,1337,Reminder,0,0
PAY_04471,8114,Wallet,Card Declined,5,2,0,0.625,19,1484,Reminder,1,8114
PAY_04472,3569,UPI,Technical Error,11,1,2,0.846,20,1355,Reminder,0,0
PAY_04473,13720,UPI,Technical Error,3,1,2,0.6,18,145,Reminder,0,0
PAY_04474,3994,UPI,Insufficient Funds,4,3,0,0.5,16,1178,UPI Link,0,0
PAY_04475,15168,Card,User Abandoned,10,3,1,0.714,15,272,Reminder,1,15168
PAY_04476,3853,Wallet,User Abandoned,5,4,0,0.5,21,786,Reminder,1,3853
PAY_04477,252,Card,Technical Error,11,3,0,0.733,10,1272,Reminder,0,0
PAY_04478,3175,Card,Insufficient Funds,12,2,1,0.8,5,479,Reminder,0,0
PAY_04479,2869,Card,Insufficient Funds,8,1,1,0.8,15,874,Reminder,1,2869
PAY_04480,1046,UPI,Network Error,9,3,0,0.692,17,1271,Retry,0,0
PAY_04481,2982,UPI,User Abandoned,7,0,0,0.875,12,1094,Reminder,1,2982
PAY_04482,1506,UPI,Insufficient Funds,12,3,1,0.75,21,747,Reminder,0,0
PAY_04483,4764,UPI,Card Declined,7,2,1,0.7,13,838,UPI Link,1,4764
PAY_04484,2018,Wallet,Network Error,9,0,0,0.9,15,314,UPI Link,1,2018
PAY_04485,3831,Net Banking,Insufficient Funds,10,3,0,0.714,7,630,UPI Link,1,3831
PAY_04486,3118,UPI,User Abandoned,7,0,0,0.875,10,462,Retry,1,3118
PAY_04487,1884,Card,Card Declined,6,2,2,0.667,19,647,Reminder,0,0
PAY_04488,1291,UPI,Insufficient Funds,14,1,0,0.875,15,1004,UPI Link,1,1291
PAY_04489,808,Card,Insufficient Funds,8,0,1,0.889,11,128,Reminder,1,808
PAY_04490,7432,UPI,Network Error,12,0,2,0.923,5,93,Reminder,1,7432
PAY_04491,1946,Net Banking,Network Error,6,2,2,0.667,18,1224,UPI Link,0,0
PAY_04492,4903,Card,Network Error,5,2,1,0.625,6,431,Retry,0,0
PAY_04493,3926,Card,Technical Error,5,1,2,0.714,5,602,Retry,0,0
PAY_04494,5956,Net Banking,Technical Error,8,2,1,0.727,9,1127,Retry,0,0
PAY_04495,13456,Net Banking,Card Declined,8,2,1,0.727,0,910,Reminder,1,13456
PAY_04496,3170,Wallet,Bank Timeout,8,4,0,0.615,10,135,Reminder,0,0
PAY_04497,5744,UPI,User Abandoned,8,0,1,0.889,13,659,Reminder,0,0
PAY_04498,2721,UPI,Card Declined,17,2,2,0.85,1,1410,UPI Link,1,2721
PAY_04499,7144,Net Banking,Insufficient Funds,3,1,1,0.6,22,490,Retry,0,0
PAY_04500,2518,Card,Network Error,9,1,1,0.818,11,161,Retry,1,2518
PAY_04501,2698,Wallet,Bank Timeout,7,2,0,0.7,1,1240,UPI Link,0,0
PAY_04502,3893,Net Banking,Network Error,8,4,0,0.615,11,710,Retry,1,3893
PAY_04503,21828,UPI,User Abandoned,9,0,2,0.9,3,658,UPI Link,0,0
PAY_04504,2084,Wallet,Technical Error,13,2,0,0.812,22,1269,Retry,1,2084
PAY_04505,979,Net Banking,Bank Timeout,7,2,1,0.7,21,240,Reminder,0,0
PAY_04506,640,UPI,User Abandoned,7,0,1,0.875,15,6,Reminder,1,640
PAY_04507,4797,UPI,Network Error,11,4,0,0.688,0,1469,Retry,1,4797
PAY_04508,5050,Net Banking,Insufficient Funds,7,1,1,0.778,8,38,Retry,0,0
PAY_04509,1096,Card,Network Error,7,3,2,0.636,17,307,Reminder,0,0
PAY_04510,2899,UPI,User Abandoned,9,4,0,0.643,18,784,Reminder,1,2899
PAY_04511,4304,Card,User Abandoned,6,3,2,0.6,1,489,Reminder,0,0
PAY_04512,4981,Wallet,User Abandoned,5,0,0,0.833,20,1421,UPI Link,1,4981
PAY_04513,2007,Wallet,Network Error,6,1,1,0.75,0,311,Retry,1,2007
PAY_04514,2027,Card,Network Error,6,3,2,0.6,10,186,Retry,1,2027
PAY_04515,5684,Wallet,Technical Error,7,4,2,0.583,13,1453,UPI Link,0,0
PAY_04516,779,Card,User Abandoned,9,2,0,0.75,10,1477,Reminder,1,779
PAY_04517,8233,Card,Insufficient Funds,8,4,0,0.615,19,960,Reminder,0,0
PAY_04518,4965,UPI,Network Error,9,3,1,0.692,1,885,Retry,0,0
PAY_04519,2859,Wallet,Insufficient Funds,14,0,1,0.933,5,85,Retry,0,0
PAY_04520,11567,UPI,Network Error,11,3,2,0.733,19,190,UPI Link,1,11567
PAY_04521,10622,Net Banking,Bank Timeout,5,2,0,0.625,2,409,Retry,1,10622
PAY_04522,5843,Card,Card Declined,11,6,1,0.611,3,198,UPI Link,0,0
PAY_04523,1166,Net Banking,Network Error,4,4,0,0.444,17,97,Retry,0,0
PAY_04524,4212,Wallet,Bank Timeout,5,2,0,0.625,21,245,Retry,1,4212
PAY_04525,4708,Wallet,Insufficient Funds,8,1,0,0.8,14,1401,UPI Link,0,0
PAY_04526,10722,Card,Bank Timeout,14,5,0,0.7,10,463,Retry,1,10722
PAY_04527,5255,Wallet,User Abandoned,3,2,0,0.5,15,978,Retry,0,0
PAY_04528,4171,Net Banking,User Abandoned,6,4,0,0.545,9,984,UPI Link,0,0
PAY_04529,1732,UPI,Network Error,5,0,2,0.833,21,282,Retry,1,1732
PAY_04530,3804,Card,Insufficient Funds,6,1,1,0.75,2,593,Reminder,0,0
PAY_04531,5043,UPI,Network Error,12,1,1,0.857,10,1494,Retry,1,5043
PAY_04532,1617,Net Banking,Card Declined,4,4,1,0.444,12,836,UPI Link,1,1617
PAY_04533,1225,Wallet,Bank Timeout,8,2,0,0.727,10,1440,UPI Link,1,1225
PAY_04534,3766,Wallet,Insufficient Funds,5,0,0,0.833,7,28,Reminder,1,3766
PAY_04535,2009,Wallet,Insufficient Funds,9,0,2,0.9,17,617,Reminder,0,0
PAY_04536,1669,Net Banking,Card Declined,8,4,1,0.615,14,13,UPI Link,1,1669
PAY_04537,8236,Wallet,Network Error,9,2,1,0.75,1,678,Reminder,0,0
PAY_04538,10641,UPI,Card Declined,12,1,0,0.857,1,812,UPI Link,1,10641
PAY_04539,1477,Wallet,Insufficient Funds,9,3,0,0.692,1,265,UPI Link,0,0
PAY_04540,10777,UPI,User Abandoned,10,0,2,0.909,13,545,UPI Link,1,10777
PAY_04541,3130,UPI,Insufficient Funds,6,3,0,0.6,18,90,UPI Link,0,0
PAY_04542,3294,Card,Insufficient Funds,10,4,2,0.667,7,1309,Reminder,0,0
PAY_04543,22510,Net Banking,Bank Timeout,11,1,0,0.846,19,538,Retry,1,22510
PAY_04544,1305,Card,Card Declined,9,2,0,0.75,18,958,UPI Link,0,0
PAY_04545,1564,Net Banking,Bank Timeout,8,2,0,0.727,18,1330,UPI Link,0,0
PAY_04546,1979,Wallet,Insufficient Funds,7,1,0,0.778,19,1468,UPI Link,1,1979
PAY_04547,7388,UPI,Bank Timeout,9,0,1,0.9,11,1010,Reminder,1,7388
PAY_04548,6380,Net Banking,Technical Error,13,2,0,0.812,20,1210,Reminder,0,0
PAY_04549,1401,UPI,Technical Error,8,0,0,0.889,23,1141,Reminder,1,1401
PAY_04550,8091,Net Banking,User Abandoned,8,2,0,0.727,10,462,Reminder,1,8091
PAY_04551,1415,UPI,Network Error,3,1,0,0.6,20,1150,Retry,1,1415
PAY_04552,6925,Wallet,Technical Error,11,4,2,0.688,11,1085,Reminder,0,0
PAY_04553,9974,Net Banking,Technical Error,7,4,1,0.583,12,322,UPI Link,0,0
PAY_04554,20555,Net Banking,Bank Timeout,11,3,0,0.733,15,1263,Retry,1,20555
PAY_04555,669,Net Banking,User Abandoned,6,3,1,0.6,12,25,Reminder,0,0
PAY_04556,13259,Wallet,Insufficient Funds,5,3,1,0.556,4,635,UPI Link,1,13259
PAY_04557,2270,UPI,Card Declined,11,1,0,0.846,9,920,Reminder,1,2270
PAY_04558,2080,Card,Card Declined,8,3,1,0.667,0,269,UPI Link,1,2080
PAY_04559,1422,UPI,Technical Error,9,0,1,0.9,11,56,Retry,1,1422
PAY_04560,1751,Card,User Abandoned,1,2,0,0.25,2,904,Reminder,1,1751
PAY_04561,20612,UPI,Card Declined,6,1,1,0.75,3,648,UPI Link,0,0
PAY_04562,2870,Net Banking,Network Error,12,2,1,0.8,18,127,Retry,1,2870
PAY_04563,3906,Card,Technical Error,11,5,0,0.647,2,429,Retry,1,3906
PAY_04564,2083,Net Banking,Technical Error,4,0,1,0.8,18,544,Retry,1,2083
PAY_04565,2885,Wallet,Technical Error,4,4,2,0.444,23,749,Reminder,0,0
PAY_04566,741,Net Banking,User Abandoned,5,0,1,0.833,18,112,Reminder,1,741
PAY_04567,1701,Wallet,Insufficient Funds,15,5,1,0.714,23,164,UPI Link,0,0
PAY_04568,9990,Wallet,Card Declined,7,4,2,0.583,9,1472,UPI Link,1,9990
PAY_04569,4329,Card,Card Declined,4,1,0,0.667,12,253,UPI Link,1,4329
PAY_04570,4022,Card,Technical Error,6,3,2,0.6,19,1014,Reminder,1,4022
PAY_04571,1190,Wallet,Card Declined,4,1,1,0.667,0,767,UPI Link,1,1190
PAY_04572,741,UPI,Bank Timeout,8,3,0,0.667,23,1422,Retry,1,741
PAY_04573,13909,Wallet,User Abandoned,8,1,0,0.8,17,544,Reminder,0,0
PAY_04574,3885,UPI,User Abandoned,7,1,0,0.778,18,381,Reminder,1,3885
PAY_04575,4310,Net Banking,Card Declined,4,4,1,0.444,7,445,UPI Link,0,0
PAY_04576,9652,Card,User Abandoned,4,3,2,0.5,19,1431,Reminder,1,9652
PAY_04577,4023,Card,Bank Timeout,10,1,1,0.833,12,593,Retry,1,4023
PAY_04578,13841,Card,Network Error,4,2,0,0.571,10,492,UPI Link,0,0
PAY_04579,6836,Wallet,Card Declined,8,2,1,0.727,19,1216,UPI Link,1,6836
PAY_04580,9276,Net Banking,Bank Timeout,7,0,1,0.875,15,485,Retry,1,9276
PAY_04581,697,Card,Bank Timeout,9,3,2,0.692,17,693,UPI Link,1,697
PAY_04582,1154,UPI,Bank Timeout,7,5,0,0.538,21,374,Retry,1,1154
PAY_04583,3303,UPI,Technical Error,9,1,2,0.818,0,134,Reminder,1,3303
PAY_04584,2498,Card,Bank Timeout,7,2,0,0.7,16,572,Retry,1,2498
PAY_04585,1631,Card,Technical Error,17,2,1,0.85,21,145,Retry,1,1631
PAY_04586,4010,Card,Network Error,9,2,0,0.75,21,990,Retry,1,4010
PAY_04587,1313,Net Banking,Insufficient Funds,12,1,0,0.857,8,1414,Reminder,0,0
PAY_04588,1673,Wallet,Insufficient Funds,8,1,1,0.8,10,894,UPI Link,0,0
PAY_04589,1721,UPI,Bank Timeout,13,3,1,0.765,7,255,Retry,0,0
PAY_04590,726,Wallet,Technical Error,7,3,0,0.636,6,1380,Retry,1,726
PAY_04591,3156,Wallet,User Abandoned,7,1,2,0.778,4,263,Reminder,1,3156
PAY_04592,8895,Wallet,Card Declined,12,3,0,0.75,6,155,UPI Link,1,8895
PAY_04593,27517,UPI,Card Declined,11,1,1,0.846,9,1496,UPI Link,1,27517
PAY_04594,5934,Wallet,Insufficient Funds,5,2,0,0.625,17,741,Reminder,0,0
PAY_04595,6801,Wallet,Insufficient Funds,11,1,0,0.846,19,642,Reminder,1,6801
PAY_04596,654,Net Banking,Bank Timeout,6,2,2,0.667,9,174,UPI Link,0,0
PAY_04597,3076,UPI,User Abandoned,9,4,1,0.643,22,610,UPI Link,1,3076
PAY_04598,18536,Card,Card Declined,9,1,0,0.818,0,1384,UPI Link,1,18536
PAY_04599,17731,Wallet,Card Declined,3,2,0,0.5,16,343,UPI Link,0,0
PAY_04600,1285,Wallet,Bank Timeout,9,1,0,0.818,18,5,UPI Link,0,0
PAY_04601,2552,Wallet,Bank Timeout,6,1,0,0.75,1,502,UPI Link,0,0
PAY_04602,6419,Card,Network Error,8,2,2,0.727,11,1300,UPI Link,0,0
PAY_04603,3337,Wallet,Technical Error,10,2,1,0.769,23,146,Retry,0,0
PAY_04604,2475,Wallet,Technical Error,6,2,0,0.667,19,995,Retry,1,2475
PAY_04605,18412,Card,Insufficient Funds,9,5,1,0.6,6,1203,UPI Link,1,18412
PAY_04606,755,Wallet,User Abandoned,8,1,1,0.8,17,1451,Reminder,0,0
PAY_04607,8852,UPI,Technical Error,8,2,1,0.727,22,1037,Retry,1,8852
PAY_04608,5754,Net Banking,Technical Error,6,3,0,0.6,9,1224,UPI Link,0,0
PAY_04609,75026,Card,Bank Timeout,8,3,1,0.667,13,608,Retry,1,75026
PAY_04610,6465,Card,User Abandoned,12,2,0,0.8,18,527,UPI Link,0,0
PAY_04611,3488,UPI,Bank Timeout,6,0,0,0.857,5,1472,Retry,1,3488
PAY_04612,15124,UPI,User Abandoned,10,4,0,0.667,10,1262,Reminder,1,15124
PAY_04613,2133,Net Banking,Bank Timeout,5,0,0,0.833,0,9,Retry,1,2133
PAY_04614,9878,Card,User Abandoned,6,2,1,0.667,13,1432,Retry,0,0
PAY_04615,2656,Card,Bank Timeout,12,3,0,0.75,18,1088,UPI Link,0,0
PAY_04616,1122,Net Banking,Card Declined,3,3,0,0.429,5,1305,UPI Link,1,1122
PAY_04617,2477,Wallet,User Abandoned,10,5,1,0.625,23,1033,UPI Link,1,2477
PAY_04618,7048,UPI,Network Error,7,1,1,0.778,16,290,Reminder,1,7048
PAY_04619,2098,Card,Bank Timeout,13,4,1,0.722,16,1317,Retry,0,0
PAY_04620,3756,Wallet,Insufficient Funds,3,1,0,0.6,21,1120,Retry,0,0
PAY_04621,1504,Net Banking,Insufficient Funds,11,1,1,0.846,16,102,Reminder,0,0
PAY_04622,1956,UPI,User Abandoned,7,0,0,0.875,22,1482,Reminder,0,0
PAY_04623,5658,Net Banking,Card Declined,8,1,0,0.8,14,1178,UPI Link,1,5658
PAY_04624,3293,Net Banking,Card Declined,6,2,0,0.667,21,665,UPI Link,1,3293
PAY_04625,5941,Wallet,Network Error,10,3,0,0.714,18,793,Retry,1,5941
PAY_04626,1815,Card,Insufficient Funds,5,1,1,0.714,14,316,Reminder,1,1815
PAY_04627,3540,UPI,Insufficient Funds,2,3,1,0.333,1,1176,Retry,0,0
PAY_04628,5288,Wallet,Insufficient Funds,8,0,1,0.889,12,272,Reminder,1,5288
PAY_04629,8748,Wallet,Technical Error,11,2,0,0.786,10,921,Retry,1,8748
PAY_04630,5643,Wallet,Technical Error,8,1,0,0.8,15,1363,Reminder,1,5643
PAY_04631,3317,Wallet,Technical Error,8,2,0,0.727,11,1011,Retry,0,0
PAY_04632,5389,Card,Technical Error,9,2,1,0.75,13,563,Retry,1,5389
PAY_04633,4400,UPI,Card Declined,6,0,1,0.857,14,692,UPI Link,1,4400
PAY_04634,2477,Wallet,Network Error,14,3,0,0.778,9,1400,Retry,1,2477
PAY_04635,1562,UPI,Card Declined,11,2,1,0.786,11,523,UPI Link,1,1562
PAY_04636,7419,Card,Bank Timeout,9,0,0,0.9,9,533,Retry,1,7419
PAY_04637,17215,Wallet,Technical Error,9,1,0,0.818,4,414,Retry,1,17215
PAY_04638,3999,Wallet,Network Error,9,1,1,0.818,0,1050,UPI Link,1,3999
PAY_04639,6829,Net Banking,Card Declined,10,2,0,0.769,23,131,UPI Link,1,6829
PAY_04640,2547,Card,Card Declined,10,0,0,0.909,1,1275,UPI Link,1,2547
PAY_04641,2331,Net Banking,Bank Timeout,5,1,0,0.714,16,1317,Retry,0,0
PAY_04642,2914,Card,Insufficient Funds,8,3,2,0.667,10,1498,Reminder,0,0
PAY_04643,4739,Card,Insufficient Funds,3,3,1,0.429,8,142,Reminder,0,0
PAY_04644,3353,UPI,Network Error,11,3,1,0.733,20,136,UPI Link,0,0
PAY_04645,4087,Wallet,Network Error,7,2,1,0.7,18,998,Retry,0,0
PAY_04646,8373,Net Banking,Technical Error,9,0,0,0.9,17,551,Retry,1,8373
PAY_04647,7088,Net Banking,Card Declined,12,3,1,0.75,8,1079,UPI Link,0,0
PAY_04648,13782,Net Banking,Insufficient Funds,13,0,1,0.929,6,725,UPI Link,0,0
PAY_04649,4676,Wallet,User Abandoned,16,1,1,0.889,9,1044,Retry,1,4676
PAY_04650,2220,UPI,Network Error,4,5,0,0.4,15,1312,Retry,0,0
PAY_04651,4474,Card,Network Error,7,1,0,0.778,21,39,UPI Link,0,0
PAY_04652,14858,UPI,Bank Timeout,8,1,2,0.8,13,3,Reminder,1,14858
PAY_04653,4456,Net Banking,Technical Error,4,4,0,0.444,20,91,UPI Link,0,0
PAY_04654,1512,UPI,Technical Error,11,1,1,0.846,19,287,Retry,1,1512
PAY_04655,1508,Net Banking,Network Error,11,1,0,0.846,14,392,UPI Link,1,1508
PAY_04656,17040,Card,Insufficient Funds,12,1,0,0.857,3,1155,UPI Link,0,0
PAY_04657,777,Wallet,Card Declined,4,2,0,0.571,17,895,UPI Link,0,0
PAY_04658,3186,Net Banking,Insufficient Funds,7,2,2,0.7,9,137,UPI Link,0,0
PAY_04659,2283,Wallet,User Abandoned,10,3,0,0.714,21,1071,UPI Link,0,0
PAY_04660,4302,Card,Insufficient Funds,5,1,1,0.714,16,1483,Reminder,1,4302
PAY_04661,6310,Net Banking,User Abandoned,6,3,1,0.6,12,1427,Reminder,1,6310
PAY_04662,5892,Net Banking,Insufficient Funds,7,2,1,0.7,13,326,Reminder,0,0
PAY_04663,3163,Card,Bank Timeout,10,1,1,0.833,0,1317,Retry,1,3163
PAY_04664,7131,Wallet,User Abandoned,6,2,1,0.667,8,340,Reminder,1,7131
PAY_04665,4209,Wallet,Technical Error,8,6,1,0.533,6,203,UPI Link,0,0
PAY_04666,5081,Wallet,Bank Timeout,8,1,2,0.8,0,787,Reminder,0,0
PAY_04667,7491,Card,User Abandoned,12,4,2,0.706,21,178,Reminder,1,7491
PAY_04668,1280,UPI,Card Declined,6,3,1,0.6,16,307,UPI Link,1,1280
PAY_04669,4744,Card,Card Declined,8,1,0,0.8,10,1154,UPI Link,1,4744
PAY_04670,2422,UPI,Card Declined,5,0,0,0.833,7,274,UPI Link,1,2422
PAY_04671,4317,Card,Bank Timeout,7,4,2,0.583,15,244,UPI Link,0,0
PAY_04672,2607,UPI,Bank Timeout,6,4,0,0.545,7,966,Retry,1,2607
PAY_04673,2275,UPI,Insufficient Funds,4,2,2,0.571,13,648,UPI Link,1,2275
PAY_04674,10826,Wallet,Insufficient Funds,9,0,2,0.9,17,575,UPI Link,1,10826
PAY_04675,2374,Wallet,Network Error,6,1,0,0.75,22,532,Retry,0,0
PAY_04676,5880,Wallet,Card Declined,8,2,1,0.727,10,643,UPI Link,1,5880
PAY_04677,9990,UPI,Network Error,8,0,1,0.889,19,1404,Retry,1,9990
PAY_04678,6494,Wallet,User Abandoned,2,0,0,0.667,14,1054,Reminder,0,0
PAY_04679,4108,UPI,Technical Error,4,1,1,0.667,19,119,Retry,1,4108
PAY_04680,1458,Net Banking,Technical Error,9,5,1,0.6,19,1459,Retry,1,1458
PAY_04681,1180,Card,Card Declined,12,2,1,0.8,6,1036,UPI Link,1,1180
PAY_04682,5035,Wallet,Card Declined,16,4,0,0.762,16,47,Reminder,0,0
PAY_04683,3531,UPI,User Abandoned,8,0,1,0.889,12,163,Reminder,1,3531
PAY_04684,324,Wallet,User Abandoned,4,0,0,0.8,5,235,UPI Link,0,0
